Title,Identifier,Format,TileMatrixSet,WGS84BoundingBox,style,TileMatrix,MinTileRow,MaxTileRow,MinTileCol,MaxTileCol,url
Registre parcellaire graphique (RPG) 2009,LANDUSE.AGRICULTURE2009,image/png,PM,-63.2635 -21.41956.0237 51.2203,normal,15,10938,18380,10625,21483,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2009,LANDUSE.AGRICULTURE2009,image/png,PM,-63.2635 -21.41956.0237 51.2203,normal,16,21876,36761,21251,42966,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2010,LANDUSE.AGRICULTURE2010,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,6,21,35,20,41,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2010,LANDUSE.AGRICULTURE2010,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,7,42,71,41,83,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2010,LANDUSE.AGRICULTURE2010,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,8,85,143,82,167,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2010,LANDUSE.AGRICULTURE2010,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,9,170,287,165,335,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2010,LANDUSE.AGRICULTURE2010,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,10,341,574,331,671,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2010,LANDUSE.AGRICULTURE2010,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,11,682,1149,663,1342,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2010,LANDUSE.AGRICULTURE2010,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,12,1365,2298,1326,2684,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2010,LANDUSE.AGRICULTURE2010,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,13,2731,4596,2653,5368,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2010,LANDUSE.AGRICULTURE2010,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,14,5462,9193,5307,10737,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2010,LANDUSE.AGRICULTURE2010,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,15,10924,18386,10615,21474,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2010,LANDUSE.AGRICULTURE2010,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,16,21849,36772,21231,42948,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2011,LANDUSE.AGRICULTURE2011,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,6,21,35,20,41,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2011,LANDUSE.AGRICULTURE2011,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,7,42,71,41,83,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2011,LANDUSE.AGRICULTURE2011,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,8,85,143,82,167,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2011,LANDUSE.AGRICULTURE2011,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,9,170,287,165,335,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2011,LANDUSE.AGRICULTURE2011,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,10,341,574,331,671,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2011,LANDUSE.AGRICULTURE2011,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,11,682,1149,663,1342,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2011,LANDUSE.AGRICULTURE2011,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,12,1365,2298,1326,2684,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2011,LANDUSE.AGRICULTURE2011,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,13,2731,4596,2653,5368,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2011,LANDUSE.AGRICULTURE2011,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,14,5462,9193,5307,10737,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2011,LANDUSE.AGRICULTURE2011,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,15,10924,18386,10615,21474,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2011,LANDUSE.AGRICULTURE2011,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,16,21849,36772,21231,42948,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2012,LANDUSE.AGRICULTURE2012,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,0,0,0,0,0,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2012,LANDUSE.AGRICULTURE2012,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,1,0,1,0,1,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2012,LANDUSE.AGRICULTURE2012,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,2,1,2,1,2,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2012,LANDUSE.AGRICULTURE2012,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,3,2,4,2,5,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2012,LANDUSE.AGRICULTURE2012,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,4,5,8,5,10,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2012,LANDUSE.AGRICULTURE2012,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,5,10,17,10,20,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2012,LANDUSE.AGRICULTURE2012,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,6,21,35,20,41,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2012,LANDUSE.AGRICULTURE2012,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,7,42,71,41,83,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2012,LANDUSE.AGRICULTURE2012,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,8,85,143,82,167,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2012,LANDUSE.AGRICULTURE2012,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,9,170,287,165,335,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2012,LANDUSE.AGRICULTURE2012,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,10,341,574,331,671,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2012,LANDUSE.AGRICULTURE2012,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,11,682,1149,663,1342,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2012,LANDUSE.AGRICULTURE2012,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,12,1365,2298,1326,2684,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2012,LANDUSE.AGRICULTURE2012,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,13,2731,4596,2653,5368,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2012,LANDUSE.AGRICULTURE2012,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,14,5462,9193,5307,10737,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2012,LANDUSE.AGRICULTURE2012,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,15,10924,18386,10615,21474,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2012,LANDUSE.AGRICULTURE2012,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,16,21849,36772,21231,42948,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2013,LANDUSE.AGRICULTURE2013,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,0,0,0,0,0,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2013,LANDUSE.AGRICULTURE2013,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,1,0,1,0,1,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2013,LANDUSE.AGRICULTURE2013,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,2,1,2,1,2,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2013,LANDUSE.AGRICULTURE2013,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,3,2,4,2,5,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2013,LANDUSE.AGRICULTURE2013,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,4,5,8,5,10,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2013,LANDUSE.AGRICULTURE2013,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,5,10,17,10,20,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2013,LANDUSE.AGRICULTURE2013,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,6,21,35,20,41,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2013,LANDUSE.AGRICULTURE2013,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,7,42,71,41,83,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2013,LANDUSE.AGRICULTURE2013,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,8,85,143,82,167,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2013,LANDUSE.AGRICULTURE2013,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,9,170,287,165,335,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2013,LANDUSE.AGRICULTURE2013,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,10,341,574,331,671,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2013,LANDUSE.AGRICULTURE2013,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,11,682,1149,663,1342,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2013,LANDUSE.AGRICULTURE2013,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,12,1365,2298,1326,2684,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2013,LANDUSE.AGRICULTURE2013,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,13,2731,4596,2653,5368,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2013,LANDUSE.AGRICULTURE2013,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,14,5462,9193,5307,10737,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2013,LANDUSE.AGRICULTURE2013,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,15,10924,18386,10615,21474,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2013,LANDUSE.AGRICULTURE2013,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,16,21849,36772,21231,42948,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2014,LANDUSE.AGRICULTURE2014,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,0,0,0,0,0,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2014,LANDUSE.AGRICULTURE2014,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,1,0,1,0,1,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2014,LANDUSE.AGRICULTURE2014,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,2,1,2,1,2,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2014,LANDUSE.AGRICULTURE2014,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,3,2,4,2,5,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2014,LANDUSE.AGRICULTURE2014,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,4,5,8,5,10,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2014,LANDUSE.AGRICULTURE2014,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,5,10,17,10,20,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2014,LANDUSE.AGRICULTURE2014,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,6,21,35,20,41,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2014,LANDUSE.AGRICULTURE2014,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,7,42,71,41,83,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2014,LANDUSE.AGRICULTURE2014,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,8,85,143,82,167,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2014,LANDUSE.AGRICULTURE2014,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,9,170,287,165,335,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2014,LANDUSE.AGRICULTURE2014,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,10,341,574,331,671,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2014,LANDUSE.AGRICULTURE2014,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,11,682,1149,663,1342,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2014,LANDUSE.AGRICULTURE2014,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,12,1365,2298,1326,2684,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2014,LANDUSE.AGRICULTURE2014,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,13,2731,4596,2653,5368,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2014,LANDUSE.AGRICULTURE2014,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,14,5462,9193,5307,10737,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2014,LANDUSE.AGRICULTURE2014,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,15,10924,18386,10615,21474,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique (RPG) 2014,LANDUSE.AGRICULTURE2014,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,16,21849,36772,21231,42948,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2015,LANDUSE.AGRICULTURE2015,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,6,21,35,20,41,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2015,LANDUSE.AGRICULTURE2015,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,7,42,71,41,83,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2015,LANDUSE.AGRICULTURE2015,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,8,85,143,82,167,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2015,LANDUSE.AGRICULTURE2015,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,9,170,287,165,335,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2015,LANDUSE.AGRICULTURE2015,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,10,341,574,331,671,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2015,LANDUSE.AGRICULTURE2015,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,11,682,1149,663,1342,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2015,LANDUSE.AGRICULTURE2015,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,12,1365,2298,1326,2684,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2015,LANDUSE.AGRICULTURE2015,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,13,2731,4596,2653,5368,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2015,LANDUSE.AGRICULTURE2015,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,14,5462,9193,5307,10737,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2015,LANDUSE.AGRICULTURE2015,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,15,10924,18386,10615,21474,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2015,LANDUSE.AGRICULTURE2015,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,16,21849,36772,21231,42948,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2016,LANDUSE.AGRICULTURE2016,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,6,21,35,20,41,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2016,LANDUSE.AGRICULTURE2016,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,7,42,71,41,83,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2016,LANDUSE.AGRICULTURE2016,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,8,85,143,82,167,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2016,LANDUSE.AGRICULTURE2016,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,9,170,287,165,335,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2016,LANDUSE.AGRICULTURE2016,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,10,341,574,331,671,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2016,LANDUSE.AGRICULTURE2016,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,11,682,1149,663,1342,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2016,LANDUSE.AGRICULTURE2016,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,12,1365,2298,1326,2684,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2016,LANDUSE.AGRICULTURE2016,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,13,2731,4596,2653,5368,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2016,LANDUSE.AGRICULTURE2016,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,14,5462,9193,5307,10737,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Registre parcellaire graphique 2016,LANDUSE.AGRICULTURE2016,image/png,PM,-63.3725 -21.475655.9259 51.3121,normal,15,10924,18386,10615,21474,https://wxs.ign.fr/agriculture/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
